song_id,title,writer,album,image,release_in_year
293,Colours,['Resurrection Band'],Ampendectomy,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1997-01-01
294,Irish Garden,['Resurrection Band'],Ampendectomy,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1997-01-01
295,Right On Time,['Resurrection Band'],Ampendectomy,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1997-01-01
296,Across These Fields Reprise,['Resurrection Band'],Ampendectomy,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1997-01-01
297,2000,['Resurrection Band'],Ampendectomy,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1997-01-01
298,Lincoln's Train,['Resurrection Band'],Ampendectomy,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1997-01-01
299,Can't Stop Loving You,['Resurrection Band'],Ampendectomy,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1997-01-01
300,Highwayman,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']",Highwayman,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1985-05-01
301,The Last Cowboy Song,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']",Highwayman,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1985-05-01
302,"Jim, I Wore a Tie Today","['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']",Highwayman,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1985-05-01
303,Big River,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']",Highwayman,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1985-05-01
304,Committed to Parkview,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']",Highwayman,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1985-05-01
305,Desperados Waiting for a Train,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']",Highwayman,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1985-05-01
306,Deportee (Plane Wreck at Los Gatos),"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']",Highwayman,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1985-05-01
307,Welfare Line,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']",Highwayman,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1985-05-01
308,Against the Wind,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']",Highwayman,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1985-05-01
309,The Twentieth Century Is Almost Over,"['The Highwaymen', 'Willie Nelson', 'Johnny Cash', 'Waylon Jennings', 'Kris Kristofferson']",Highwayman,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1985-05-01
310,So Young,['The Stone Roses'],The Complete Stone Roses,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1995-05-15
311,Tell Me,['The Stone Roses'],The Complete Stone Roses,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1995-05-15
312,Sally Cinnamon,['The Stone Roses'],The Complete Stone Roses,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1995-05-15
313,Here It Comes,['The Stone Roses'],The Complete Stone Roses,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1995-05-15
314,All Across the Sands,['The Stone Roses'],The Complete Stone Roses,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1995-05-15
315,Elephant Stone,['The Stone Roses'],The Complete Stone Roses,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1995-05-15
316,Full Fathom Five,['The Stone Roses'],The Complete Stone Roses,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1995-05-15
317,The Hardest Thing In the World,['The Stone Roses'],The Complete Stone Roses,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1995-05-15
318,Made of Stone,['The Stone Roses'],The Complete Stone Roses,https://upload.wikimedia.org/wikipedia/en/9/95/Bury_Me_At_Makeout_Creek.jpg,1995-05-15
